2,12/03/01,00:14:10,5.1,204,17,7.5,-4.3,44,518.3,11.7,0,
2,12/03/01,00:29:10,3.8,198,11,5.1,-3.7,31,518.3,11.6,0,
2,12/03/01,00:44:10,3.4,198,6,4.8,-3.5,30,518.5,11.6,0,
2,12/03/01,00:59:10,2.3,195,10,3.6,-3.8,32,518.6,11.7,0,
2,12/03/01,01:14:10,2.4,196,11,4.7,-3.5,28,518.6,11.6,0,
2,12/03/01,01:29:10,4.7,205,6,6.1,-2.6,17,518.6,11.6,0,
2,12/03/01,01:44:10,5.0,216,4,5.5,-2.5,16,518.7,11.7,0,
2,12/03/01,01:59:10,4.8,215,4,5.7,-2.4,14,518.9,11.6,0,
2,12/03/01,02:14:10,4.2,214,9,5.2,-2.5,14,518.9,11.6,0,
2,12/03/01,02:29:10,4.3,190,4,5.0,-2.4,13,518.9,11.6,0,
2,12/03/01,02:44:10,4.2,201,4,5.3,-2.9,16,518.9,11.7,0,
2,12/03/01,02:59:10,3.7,199,7,4.5,-2.7,14,518.9,11.6,0,
2,12/03/01,03:14:10,3.5,191,11,4.7,-2.6,12,518.9,11.7,0,
2,12/03/01,03:29:10,3.4,191,6,4.5,-3.0,13,518.9,11.6,0,
2,12/03/01,03:44:10,2.8,190,7,3.8,-3.1,16,518.9,11.6,0,
2,12/03/01,03:59:10,2.4,199,9,3.1,-3.6,20,518.8,11.6,0,
2,12/03/01,04:14:10,2.3,206,5,3.1,-3.5,19,518.8,11.7,0,
2,12/03/01,04:29:10,1.4,179,9,2.4,-3.7,17,518.8,11.6,0,
2,12/03/01,04:44:10,1.8,149,19,2.9,-3.3,16,518.9,11.7,0,
2,12/03/01,04:59:10,2.7,121,9,3.9,-3.1,20,518.7,11.7,0,
2,12/03/01,05:14:10,2.5,109,13,3.5,-3.5,28,518.6,11.7,0,
2,12/03/01,05:29:10,1.8,94,20,3.2,-4.0,32,518.6,11.6,0,
2,12/03/01,05:44:10,1.9,88,19,3.8,-4.1,44,518.6,11.6,0,
2,12/03/01,05:59:10,2.4,101,14,3.7,-4.3,51,518.5,11.6,0,
2,12/03/01,06:14:10,2.6,98,15,3.7,-4.4,56,518.3,11.6,0,
2,12/03/01,06:29:10,2.6,96,18,4.3,-4.5,57,518.3,11.6,0,
2,12/03/01,06:44:10,3.3,102,16,5.2,-4.7,62,518.2,11.7,0,
2,12/03/01,06:59:10,3.7,110,15,5.9,-4.8,64,518.1,11.6,0,
2,12/03/01,07:14:10,4.3,114,14,7.0,-4.8,65,518.0,11.7,0,
2,12/03/01,07:29:10,4.3,109,15,7.1,-5.1,69,518.0,11.7,0,
2,12/03/01,07:44:10,4.9,106,16,7.8,-4.9,68,518.0,11.6,0,
2,12/03/01,07:59:10,3.9,91,22,7.6,-5.1,71,518.0,11.7,0,
2,12/03/01,08:14:10,3.5,89,24,6.7,-5.2,73,518.0,11.6,0,
2,12/03/01,08:29:10,5.5,78,16,8.0,-5.2,73,518.0,11.6,0,
2,12/03/01,08:44:10,6.4,78,13,8.6,-4.9,74,518.0,11.6,0,
2,12/03/01,08:59:10,4.2,89,18,7.8,-5.4,76,518.0,11.7,0,
2,12/03/01,09:14:10,4.1,85,17,6.5,-5.9,80,518.1,11.6,0,
2,12/03/01,09:29:10,3.4,89,19,5.9,-6.2,85,518.2,11.6,0,
2,12/03/01,09:44:10,3.8,87,19,6.6,-6.0,86,518.2,11.6,0,
2,12/03/01,09:59:10,4.1,86,21,7.6,-6.3,89,518.1,11.6,0,
2,12/03/01,10:14:10,3.8,96,17,6.1,-6.9,94,518.3,11.6,0,
2,12/03/01,10:29:10,4.0,95,13,5.9,-7.2,98,518.3,11.6,0,
2,12/03/01,10:44:10,4.1,91,14,6.1,-6.9,98,518.3,11.6,0,
2,12/03/01,10:59:10,4.7,94,15,7.0,-6.3,98,518.5,11.6,0,
2,12/03/01,11:14:10,4.5,96,15,6.8,-6.2,98,518.6,11.6,0,
2,12/03/01,11:29:10,4.1,96,14,6.1,-5.7,98,518.9,11.7,0,
2,12/03/01,11:44:10,4.6,103,15,7.5,-5.3,98,518.9,11.6,0,
2,12/03/01,11:59:10,4.7,111,16,8.5,-5.0,98,519.1,11.6,0,
2,12/03/01,12:14:10,5.2,112,18,8.7,-4.8,98,519.1,11.6,0,
2,12/03/01,12:29:10,5.5,104,19,9.1,-4.6,98,519.2,11.6,0,
2,12/03/01,12:44:10,4.7,92,22,9.1,-4.6,98,519.4,11.6,0,
2,12/03/01,12:59:10,5.1,96,19,8.9,-4.6,98,519.6,11.7,0,
