2,13/09/01,00:14:10,2.5,306,64,10.2,-10.8,28,517.4,12.6,0,
# closing this file, next is: WS130901.ser
# this file opened 2013 09 01 (y m d) 00:17:33
2,13/09/01,00:29:10,3.2,297,51,10.1,-10.9,30,517.4,12.6,0,
2,13/09/01,00:44:11,3.8,300,50,11.2,-11.0,32,517.3,12.6,0,
2,13/09/01,00:59:13,3.3,289,53,11.4,-11.1,30,517.3,12.6,80,
2,13/09/01,01:14:10,1.7,259,57,10.7,-11.3,30,517.4,12.6,0,
2,13/09/01,01:29:10,0.1,279,21,7.5,-12.1,38,517.4,12.6,0,
2,13/09/01,01:44:10,0.1,289,10,4.7,-12.3,42,517.4,12.6,0,
2,13/09/01,01:59:11,0.0,0,10,0.0,-12.5,52,517.4,12.6,0,
2,13/09/01,02:14:10,0.4,312,13,4.9,-12.3,45,517.6,12.5,0,
2,13/09/01,02:29:10,0.4,358,23,4.3,-11.5,27,517.6,12.6,0,
2,13/09/01,02:44:10,0.0,0,14,0.0,-11.4,27,517.5,12.5,0,
2,13/09/01,02:59:10,0.0,0,7,0.0,-11.3,27,517.5,12.6,0,
2,13/09/01,03:14:10,0.0,0,9,0.0,-11.4,28,517.5,12.5,0,
2,13/09/01,03:29:10,0.7,0,9,6.2,-11.3,28,517.4,12.6,0,
2,13/09/01,03:44:11,4.5,353,6,8.5,-10.8,24,517.2,12.5,0,
2,13/09/01,03:59:10,0.0,0,9,0.0,-10.2,20,517.2,12.5,0,
2,13/09/01,04:14:10,0.0,342,9,0.5,-10.3,20,517.2,12.5,0,
2,13/09/01,04:29:10,0.0,0,9,0.0,-10.4,21,517.0,12.5,0,
2,13/09/01,04:44:10,0.0,0,6,0.0,-10.5,23,517.0,12.5,0,
2,13/09/01,04:59:10,0.0,0,9,0.0,-10.5,23,516.9,12.5,0,
2,13/09/01,05:14:10,0.0,0,8,0.0,-10.8,26,516.8,12.5,0,
2,13/09/01,05:29:11,0.0,0,7,0.0,-10.9,27,516.7,12.4,0,
2,13/09/01,05:44:10,0.0,313,9,3.1,-11.0,28,516.6,12.4,0,
2,13/09/01,05:59:10,0.0,313,9,2.7,-11.1,29,516.5,12.4,0,
2,13/09/01,06:14:10,0.0,307,8,2.7,-11.3,31,516.4,12.4,0,
2,13/09/01,06:29:10,0.0,307,7,4.3,-11.5,31,516.2,12.4,0,
2,13/09/01,06:44:11,0.0,302,6,3.4,-11.7,31,516.2,12.5,0,
2,13/09/01,06:59:10,7.4,304,6,9.3,-11.9,32,516.0,12.4,0,
2,13/09/01,07:14:10,5.1,307,8,11.6,-12.0,35,515.8,12.5,0,
2,13/09/01,07:29:10,8.7,305,8,11.0,-12.5,41,515.8,12.4,0,
2,13/09/01,07:44:10,9.1,308,9,12.0,-12.6,43,515.7,12.4,0,
