2,14/11/01,00:14:10,1.1,210,91,8.5,-6.3,22,518.9,11.9,0,
2,14/11/01,00:29:10,2.1,224,78,10.6,-6.3,22,518.8,11.8,0,
2,14/11/01,00:44:10,2.3,216,79,10.7,-6.2,22,518.6,11.8,0,
2,14/11/01,00:59:10,1.3,169,90,10.3,-5.1,13,518.9,11.8,0,
2,14/11/01,01:14:10,0.9,162,94,12.5,-4.0,8,519.0,11.9,0,
2,14/11/01,01:29:10,2.5,200,82,13.7,-3.6,6,518.9,11.8,0,
2,14/11/01,01:44:10,1.2,166,94,13.6,-3.7,5,519.0,11.8,0,
2,14/11/01,01:59:10,2.2,194,78,12.4,-4.0,6,519.0,11.8,0,
2,14/11/01,02:14:10,1.7,200,85,12.0,-4.2,6,519.1,11.8,0,
2,14/11/01,02:29:10,1.9,198,80,10.8,-4.5,8,519.1,11.8,0,
2,14/11/01,02:44:10,2.8,210,74,12.0,-4.7,8,519.0,11.8,0,
2,14/11/01,02:59:10,1.0,256,98,10.0,-4.7,7,519.1,11.7,0,
2,14/11/01,03:14:10,1.0,209,92,10.8,-4.9,8,519.0,11.8,0,
2,14/11/01,03:29:10,1.5,241,86,11.4,-5.0,8,518.8,11.7,0,
2,14/11/01,03:44:10,1.3,227,86,11.8,-5.0,7,518.7,11.7,0,
2,14/11/01,03:59:10,1.5,215,85,11.3,-4.9,5,518.6,11.7,0,
2,14/11/01,04:14:10,2.5,216,75,10.3,-4.9,4,518.6,11.7,0,
2,14/11/01,04:29:10,2.1,229,80,11.5,-5.1,5,518.6,11.6,0,
2,14/11/01,04:44:10,1.0,201,95,12.1,-5.1,4,518.6,11.7,0,
2,14/11/01,04:59:10,2.6,222,76,11.7,-5.0,4,518.4,11.7,0,
2,14/11/01,05:14:10,3.7,221,71,12.8,-5.2,5,518.2,11.7,0,
2,14/11/01,05:29:10,3.5,205,70,12.4,-5.4,6,518.1,11.6,0,
2,14/11/01,05:44:10,2.9,224,76,12.1,-5.4,4,518.1,11.7,0,
2,14/11/01,05:59:10,1.1,216,93,13.1,-5.6,4,518.2,11.6,0,
2,14/11/01,06:14:10,0.3,11,91,9.5,-5.9,4,518.1,11.6,0,
2,14/11/01,06:29:10,2.4,223,73,9.9,-6.0,4,518.1,11.6,0,
2,14/11/01,06:44:10,1.1,230,85,9.0,-6.1,4,518.0,11.6,0,
2,14/11/01,06:59:10,0.4,309,99,6.7,-6.3,4,518.1,11.6,0,
2,14/11/01,07:14:10,0.1,38,94,6.1,-6.5,4,518.1,11.5,0,
2,14/11/01,07:29:10,1.5,237,78,8.9,-6.5,4,518.0,11.6,0,
2,14/11/01,07:44:10,0.7,212,84,5.8,-6.6,3,518.0,11.5,0,
2,14/11/01,07:59:10,0.4,8,87,8.8,-6.6,3,518.0,11.5,0,
2,14/11/01,08:14:10,2.7,225,72,9.7,-6.1,2,517.8,11.5,0,
2,14/11/01,08:29:10,2.9,223,74,9.7,-5.6,2,517.8,11.5,0,
2,14/11/01,08:44:10,2.9,222,73,10.4,-5.6,2,517.8,11.5,0,
2,14/11/01,08:59:10,2.1,210,80,9.6,-5.5,2,517.9,11.5,0,
2,14/11/01,09:14:10,3.4,238,62,9.4,-5.5,2,517.9,11.4,0,
2,14/11/01,09:29:10,5.8,262,42,10.1,-5.4,2,517.8,11.5,0,
2,14/11/01,09:44:10,5.8,253,44,10.8,-5.1,2,517.9,11.4,0,
2,14/11/01,09:59:10,3.6,239,61,9.3,-5.0,2,518.1,11.5,0,
2,14/11/01,10:14:10,3.7,238,59,9.6,-4.5,2,518.1,11.4,0,
2,14/11/01,10:29:10,2.1,226,76,9.3,-4.0,2,518.3,11.4,0,
2,14/11/01,10:44:10,1.6,245,79,8.8,-4.0,2,518.4,11.5,0,
2,14/11/01,10:59:10,2.2,238,72,9.6,-3.8,2,518.5,11.5,0,
2,14/11/01,11:14:10,1.4,255,83,10.0,-3.5,2,518.6,11.7,0,
2,14/11/01,11:29:10,2.5,239,66,8.3,-3.3,2,518.7,11.7,0,
2,14/11/01,11:44:10,2.4,224,69,9.1,-3.0,2,518.9,11.9,0,
2,14/11/01,11:59:10,1.0,242,91,7.7,-2.3,2,519.0,12.1,0,
2,14/11/01,12:14:10,1.1,255,86,7.3,-1.8,2,519.2,12.2,0,
2,14/11/01,12:29:10,0.6,260,92,6.1,-0.8,2,519.2,12.3,0,
2,14/11/01,12:44:10,1.5,250,72,6.4,-0.9,2,519.5,12.3,0,
2,14/11/01,12:59:10,0.7,173,90,6.1,-0.4,2,519.5,12.4,0,
2,14/11/01,13:14:10,0.3,39,90,5.7,-0.3,2,519.6,12.5,0,
2,14/11/01,13:29:10,0.8,272,88,6.3,0.3,2,519.7,12.6,0,
2,14/11/01,13:44:10,1.0,257,88,10.8,0.0,2,519.7,12.6,0,
2,14/11/01,13:59:10,1.4,234,83,10.1,0.3,3,519.7,12.7,0,
2,14/11/01,14:14:10,1.5,263,88,9.9,0.3,3,519.7,12.7,0,
2,14/11/01,14:29:10,1.2,242,91,10.2,0.8,3,519.7,12.8,0,
2,14/11/01,14:44:10,1.8,235,78,9.8,0.7,4,519.7,12.7,0,
