2,13/03/01,00:14:10,5.8,279,17,10.0,-2.4,100,520.2,12.6,0,
# closing this file, next is: WS130301.ser
# this file opened 2013 03 01 (y m d) 00:17:50
2,13/03/01,00:29:10,4.6,273,20,9.4,-2.4,100,520.3,12.7,0,
2,13/03/01,00:44:10,4.9,265,15,7.7,-2.5,100,520.4,12.6,0,
2,13/03/01,00:59:10,3.6,274,14,6.8,-3.0,100,520.5,12.6,0,
2,13/03/01,01:14:10,0.3,237,66,3.5,-3.6,100,520.5,12.6,0,
2,13/03/01,01:29:10,1.2,29,12,2.1,-3.8,100,520.7,12.6,0,
2,13/03/01,01:44:10,1.9,47,14,2.7,-3.6,100,520.7,12.6,0,
2,13/03/01,01:59:10,2.2,48,10,3.1,-3.5,100,520.7,12.7,0,
2,13/03/01,02:14:10,2.5,98,21,5.2,-3.3,99,520.8,12.6,0,
2,13/03/01,02:29:10,2.5,112,18,4.3,-3.2,96,521.0,12.6,0,
2,13/03/01,02:44:10,1.9,117,23,3.6,-3.1,95,521.0,12.6,0,
2,13/03/01,02:59:10,1.2,107,57,5.1,-3.3,95,521.0,12.6,0,
2,13/03/01,03:14:10,3.2,62,20,4.6,-3.1,95,521.0,12.5,0,
2,13/03/01,03:29:10,3.2,35,10,4.7,-3.2,97,521.0,12.6,0,
2,13/03/01,03:44:10,3.6,22,9,4.7,-3.1,99,521.0,12.5,0,
2,13/03/01,03:59:10,3.0,16,8,3.9,-3.2,99,521.0,12.5,0,
2,13/03/01,04:14:10,3.4,22,6,4.2,-3.2,100,520.8,12.5,0,
2,13/03/01,04:29:10,2.3,34,15,3.2,-3.3,100,520.8,12.5,0,
2,13/03/01,04:44:10,2.1,51,9,3.0,-3.3,97,520.7,12.6,0,
2,13/03/01,04:59:10,1.6,69,24,2.8,-3.5,92,520.6,12.5,0,
2,13/03/01,05:14:10,1.2,82,41,2.9,-3.8,90,520.5,12.5,0,
2,13/03/01,05:29:10,0.7,99,60,3.1,-3.8,89,520.4,12.5,0,
2,13/03/01,05:44:10,1.6,67,11,2.8,-3.8,88,520.4,12.5,0,
2,13/03/01,05:59:10,1.5,66,14,2.4,-3.8,86,520.2,12.5,0,
2,13/03/01,06:14:10,0.5,59,30,2.1,-4.1,87,520.2,12.4,0,
2,13/03/01,06:29:10,1.1,52,8,2.2,-4.3,88,520.2,12.5,0,
2,13/03/01,06:44:10,1.4,61,15,1.9,-3.9,85,520.2,12.5,0,
2,13/03/01,06:59:10,0.8,52,28,1.8,-4.2,85,519.9,12.4,0,
2,13/03/01,07:14:10,0.3,55,86,1.2,-4.3,87,519.9,12.4,0,
2,13/03/01,07:29:10,0.1,57,35,1.0,-4.7,87,519.8,12.4,0,
2,13/03/01,07:44:10,1.2,46,11,1.6,-4.5,86,519.6,12.4,0,
2,13/03/01,07:59:10,1.2,48,6,1.7,-4.2,84,519.6,12.4,0,
2,13/03/01,08:14:10,0.9,28,10,1.5,-4.3,87,519.6,12.4,0,
2,13/03/01,08:29:10,1.5,23,15,2.0,-4.2,86,519.6,12.4,0,
2,13/03/01,08:44:10,1.5,354,10,1.8,-3.9,84,519.6,12.4,0,
2,13/03/01,08:59:10,2.1,4,8,2.5,-3.7,82,519.6,12.5,0,
2,13/03/01,09:14:10,2.6,8,11,3.0,-3.6,83,519.7,12.4,0,
